ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 9266942 323 438341 16 1118540 0 0 9032
0 9266930 323 458471 16 1118722 0 0 9032
0 9266923 323 478600 16 1118904 0 0 9037
0 9266923 323 498729 16 1119085 0 0 9032
0 9266919 323 518859 16 1119267 0 0 9032
0 9266913 323 538988 16 1119449 0 0 9032
0 9266907 323 559115 16 1119631 0 0 9032
0 9266907 323 579246 16 1119813 0 0 9032
0 9266900 323 599375 16 1119995 0 0 9037
0 9266898 323 619503 16 1120176 0 0 9032
0 9266890 323 639634 16 1120358 0 0 9032
0 9266889 323 659761 16 1120540 0 0 9032
0 9266893 323 679889 16 1120722 0 0 9032
0 9266887 323 700018 16 1120904 0 0 9037
0 9266887 323 720146 16 1121086 0 0 9037
0 9266877 323 740276 16 1121267 0 0 9032
0 9266872 323 760405 16 1121449 0 0 9032
0 9266870 323 780534 16 1121631 0 0 9032
0 9266865 323 800662 16 1121813 0 0 9032
0 9266853 323 820791 16 1121995 0 0 9037
0 9266849 323 840921 16 1122177 0 0 9037
0 9266851 323 861050 16 1122358 0 0 9032
0 9266853 323 881179 16 1122540 0 0 9032
0 9266849 323 901307 16 1122722 0 0 9032
0 9266846 323 921436 16 1122904 0 0 9032
0 9266844 323 941566 16 1123086 0 0 9037
0 9266851 323 961695 16 1123268 0 0 9037
0 9266851 323 981824 16 1123449 0 0 9032
0 9266838 324 1952 16 1123631 0 0 9032
0 9266841 324 22082 16 1123813 0 0 9032
0 9266826 324 42211 16 1123995 0 0 9032
0 9266838 324 62340 16 1124177 0 0 9037
0 9266844 324 82469 16 1124358 0 0 9032
0 9266826 324 102598 16 1124540 0 0 9032
0 9266836 324 122727 16 1124722 0 0 9032
0 9266821 324 142856 16 1124904 0 0 9032
0 9266829 324 162985 16 1125086 0 0 9032
0 9266834 324 183113 16 1125268 0 0 9037
0 9266833 324 203242 16 1125450 0 0 9037
0 9266835 324 223371 16 1125631 0 0 9032
0 9266839 324 243501 16 1125813 0 0 9032
0 9266834 324 263632 16 1125995 0 0 9032
0 9266843 324 283762 16 1126177 0 0 9037
0 9266829 324 303889 16 1126359 0 0 9037
0 9266834 324 324018 16 1126540 0 0 9032
0 9266829 324 344146 16 1126722 0 0 9032
0 9266835 324 364275 16 1126904 0 0 9032
0 9266841 324 384407 16 1127086 0 0 9032
0 9266842 324 404534 16 1127268 0 0 9032
0 9266831 324 424663 16 1127450 0 0 9037
0 9266841 324 444794 16 1127631 0 0 9032
0 9266836 324 464920 16 1127813 0 0 9032
0 9266846 324 485049 16 1127995 0 0 9032
0 9266849 324 505178 16 1128177 0 0 9032
0 9266844 324 525307 16 1128359 0 0 9037
0 9266859 324 545436 16 1128541 0 0 9037
0 9266848 324 565563 16 1128722 0 0 9032
0 9266854 324 585693 16 1128904 0 0 9032
0 9266862 324 605822 16 1129086 0 0 9032
0 9266870 324 625952 16 1129268 0 0 9032
0 9266867 324 646081 16 1129450 0 0 9037
0 9266875 324 666210 16 1129632 0 0 9037
0 9266877 324 686338 16 1129813 0 0 9032
0 9266879 324 706467 16 1129995 0 0 9032
0 9266890 324 726596 16 1130177 0 0 9032
0 9266884 324 746726 16 1130359 0 0 9032
0 9266894 324 766855 16 1130541 0 0 9037
0 9266902 324 786983 16 1130723 0 0 9037
0 9266900 324 807112 16 1130904 0 0 9032
0 9266903 324 827242 16 1131086 0 0 9032
0 9266905 324 847372 16 1131268 0 0 9032
0 9266900 324 867501 16 1131450 0 0 9032
0 9266916 324 887629 16 1131632 0 0 9037
0 9266919 324 907758 16 1131814 0 0 9037
0 9266926 324 927886 16 1131995 0 0 9032
0 9266932 324 948015 16 1132177 0 0 9032
0 9266930 324 968145 16 1132359 0 0 9032
0 9266936 324 988274 16 1132541 0 0 9032
0 9266946 325 8402 16 1132723 0 0 9037
0 9266945 325 28531 16 1132905 0 0 9037
0 9266947 325 48660 16 1133086 0 0 9032
0 9266964 325 68790 16 1133268 0 0 9032
