ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 8405688 453 147596 16 -775940 0 0 9037
0 8405591 453 167725 16 -775758 0 0 9037
0 8405259 453 187854 16 -775577 0 0 9032
0 8405161 453 207983 16 -775395 0 0 9032
0 8405105 453 228111 16 -775213 0 0 9032
0 8404979 453 248241 16 -775031 0 0 9032
0 8405023 453 268371 16 -774849 0 0 9037
0 8404895 453 288500 16 -774667 0 0 9037
0 8404713 453 308629 16 -774486 0 0 9032
0 8404735 453 328758 16 -774304 0 0 9032
0 8404660 453 348887 16 -774122 0 0 9032
0 8404516 453 369015 16 -773940 0 0 9032
0 8404492 453 389145 16 -773758 0 0 9037
0 8404394 453 409273 16 -773576 0 0 9037
0 8404353 453 429405 16 -773395 0 0 9032
0 8404355 453 449533 16 -773213 0 0 9032
0 8404297 453 469662 16 -773031 0 0 9032
0 8404261 453 489791 16 -772849 0 0 9032
0 8404247 453 509920 16 -772667 0 0 9037
0 8404259 453 530046 16 -772486 0 0 9032
0 8404263 453 550177 16 -772304 0 0 9032
0 8404284 453 570308 16 -772122 0 0 9032
0 8404337 453 590433 16 -771940 0 0 9032
0 8404352 453 610567 16 -771758 0 0 9032
0 8404436 453 630694 16 -771576 0 0 9037
0 8404555 453 650823 16 -771395 0 0 9032
0 8404528 453 670951 16 -771213 0 0 9032
0 8404670 453 691079 16 -771031 0 0 9032
0 8404827 453 711208 16 -770849 0 0 9032
0 8404870 453 731337 16 -770667 0 0 9037
0 8405102 453 751466 16 -770485 0 0 9037
0 8405269 453 771595 16 -770304 0 0 9032
0 8405264 453 791724 16 -770122 0 0 9032
0 8405474 453 811853 16 -769940 0 0 9032
0 8405600 453 831982 16 -769758 0 0 9032
0 8405722 453 852111 16 -769576 0 0 9037
0 8405937 453 872240 16 -769394 0 0 9037
0 8406063 453 892369 16 -769213 0 0 9032
0 8406240 453 912497 16 -769031 0 0 9032
0 8406456 453 932626 16 -768849 0 0 9032
0 8406497 453 952757 16 -768667 0 0 9032
0 8406786 453 972884 16 -768485 0 0 9037
0 8407024 453 993015 16 -768303 0 0 9037
0 8407014 454 13143 16 -768122 0 0 9032
0 8407210 454 33272 16 -767940 0 0 9032
0 8407433 454 53402 16 -767758 0 0 9032
0 8407463 454 73531 16 -767576 0 0 9032
0 8407748 454 93659 16 -767394 0 0 9037
0 8407911 454 113788 16 -767212 0 0 9037
0 8408000 454 133917 16 -767031 0 0 9032
0 8408291 454 154046 16 -766849 0 0 9032
0 8408328 454 174175 16 -766667 0 0 9032
0 8408446 454 194303 16 -766485 0 0 9032
0 8408646 454 214432 16 -766303 0 0 9037
0 8408656 454 234561 16 -766121 0 0 9037
0 8408799 454 254693 16 -765940 0 0 9032
0 8408907 454 274823 16 -765758 0 0 9032
0 8408903 454 294952 16 -765576 0 0 9032
0 8409007 454 315079 16 -765394 0 0 9032
0 8409140 454 335208 16 -765212 0 0 9037
0 8409184 454 355339 16 -765031 0 0 9032
0 8409281 454 375465 16 -764849 0 0 9032
0 8409309 454 395594 16 -764667 0 0 9032
0 8409321 454 415726 16 -764485 0 0 9032
0 8409360 454 435852 16 -764303 0 0 9032
0 8409352 454 455982 16 -764121 0 0 9037
0 8409352 454 476110 16 -763940 0 0 9032
0 8409337 454 496239 16 -763758 0 0 9032
0 8409348 454 516369 16 -763576 0 0 9032
0 8409293 454 536497 16 -763394 0 0 9032
0 8409212 454 556627 16 -763212 0 0 9037
0 8409211 454 576756 16 -763030 0 0 9037
0 8409149 454 596884 16 -762849 0 0 9032
0 8409045 454 617013 16 -762667 0 0 9032
0 8409019 454 637142 16 -762485 0 0 9032
0 8408853 454 657271 16 -762303 0 0 9032
0 8408673 454 677400 16 -762121 0 0 9037
0 8408612 454 697529 16 -761939 0 0 9037
0 8408388 454 717658 16 -761758 0 0 9032
0 8408321 454 737787 16 -761576 0 0 9032
0 8408276 454 757916 16 -761394 0 0 9032
0 8408080 454 778044 16 -761212 0 0 9032
0 8407960 454 798173 16 -761030 0 0 9037
0 8407710 454 818302 16 -760848 0 0 9037
0 8407425 454 838432 16 -760667 0 0 9032
0 8407433 454 858560 16 -760485 0 0 9032
0 8407241 454 878692 16 -760303 0 0 9032
0 8407025 454 898820 16 -760121 0 0 9032
0 8407005 454 918949 16 -759939 0 0 9037
0 8406636 454 939077 16 -759757 0 0 9037
0 8406457 454 959206 16 -759576 0 0 9032
0 8406455 454 979335 16 -759394 0 0 9032
0 8406191 454 999464 16 -759212 0 0 9032
0 8405953 455 19593 16 -759030 0 0 9032
0 8405841 455 39722 16 -758848 0 0 9037
0 8405599 455 59853 16 -758666 0 0 9037
0 8405498 455 79982 16 -758485 0 0 9032
0 8405357 455 100111 16 -758303 0 0 9032
0 8405110 455 120238 16 -758121 0 0 9032
0 8405067 455 140369 16 -757939 0 0 9032
0 8404877 455 160498 16 -757757 0 0 9037
0 8404688 455 180624 16 -757576 0 0 9032
0 8404631 455 200755 16 -757394 0 0 9032
0 8404460 455 220887 16 -757212 0 0 9032
0 8404329 455 241014 16 -757030 0 0 9032
0 8404325 455 261143 16 -756848 0 0 9032
0 8404199 455 281271 16 -756666 0 0 9037
0 8404125 455 301400 16 -756485 0 0 9032
0 8404107 455 321528 16 -756303 0 0 9032
0 8404044 455 341657 16 -756121 0 0 9032
0 8404022 455 361786 16 -755939 0 0 9032
0 8404009 455 381915 16 -755757 0 0 9037
0 8403980 455 402043 16 -755575 0 0 9037
0 8403975 455 422173 16 -755394 0 0 9032
0 8403994 455 442301 16 -755212 0 0 9032
0 8404069 455 462430 16 -755030 0 0 9032
0 8404076 455 482559 16 -754848 0 0 9032
0 8404148 455 502688 16 -754666 0 0 9037
0 8404223 455 522817 16 -754484 0 0 9037
0 8404204 455 542946 16 -754303 0 0 9032
0 8404322 455 563077 16 -754121 0 0 9032
0 8404470 455 583206 16 -753939 0 0 9032
0 8404463 455 603335 16 -753757 0 0 9032
0 8404633 455 623464 16 -753575 0 0 9037
0 8404711 455 643592 16 -753393 0 0 9037
0 8404804 455 663722 16 -753212 0 0 9032
0 8405109 455 683851 16 -753030 0 0 9032
0 8405151 455 703980 16 -752848 0 0 9032
0 8405215 455 724108 16 -752666 0 0 9032
0 8405461 455 744237 16 -752484 0 0 9037
0 8405469 455 764366 16 -752302 0 0 9037
0 8405680 455 784494 16 -752121 0 0 9032
0 8406020 455 804624 16 -751939 0 0 9032
0 8406036 455 824752 16 -751757 0 0 9032
0 8406333 455 844883 16 -751575 0 0 9032
0 8406602 455 865016 16 -751393 0 0 9036
0 8406658 455 885143 16 -751211 0 0 9037
0 8407034 455 905272 16 -751030 0 0 9032
0 8407300 455 925399 16 -750848 0 0 9032
0 8407337 455 945529 16 -750666 0 0 9032
0 8407641 455 965656 16 -750484 0 0 9032
0 8407832 455 985785 16 -750302 0 0 9037
0 8407904 456 5917 16 -750120 0 0 9037
0 8408199 456 26043 16 -749939 0 0 9032
0 8408212 456 46172 16 -749757 0 0 9032
0 8408342 456 66302 16 -749575 0 0 9032
0 8408506 456 86431 16 -749393 0 0 9032
0 8408533 456 106560 16 -749211 0 0 9037
0 8408770 456 126688 16 -749030 0 0 9032
0 8408937 456 146817 16 -748848 0 0 9032
0 8408910 456 166946 16 -748666 0 0 9032
0 8409087 456 187074 16 -748484 0 0 9032
0 8409248 456 207204 16 -748302 0 0 9032
0 8409297 456 227332 16 -748120 0 0 9037
0 8409472 456 247461 16 -747939 0 0 9032
0 8409541 456 267592 16 -747757 0 0 9032
0 8409572 456 287720 16 -747575 0 0 9032
0 8409616 456 307850 16 -747393 0 0 9032
0 8409629 456 327978 16 -747211 0 0 9037
0 8409636 456 348107 16 -747029 0 0 9037
0 8409610 456 368236 16 -746848 0 0 9032
0 8409608 456 388365 16 -746666 0 0 9032
0 8409576 456 408494 16 -746484 0 0 9032
0 8409522 456 428623 16 -746302 0 0 9032
0 8409523 456 448751 16 -746120 0 0 9037
0 8409415 456 468880 16 -745938 0 0 9037
0 8409326 456 489012 16 -745757 0 0 9032
0 8409321 456 509140 16 -745575 0 0 9032
0 8409203 456 529269 16 -745393 0 0 9032
0 8409109 456 549397 16 -745211 0 0 9032
0 8409042 456 569526 16 -745029 0 0 9037
0 8408772 456 589655 16 -744847 0 0 9037
0 8408604 456 609784 16 -744666 0 0 9032
0 8408481 456 629913 16 -744484 0 0 9032
0 8408231 456 650042 16 -744302 0 0 9032
0 8408200 456 670173 16 -744120 0 0 9032
0 8407994 456 690302 16 -743938 0 0 9037
0 8407655 456 710431 16 -743756 0 0 9037
0 8407639 456 730560 16 -743575 0 0 9032
0 8407415 456 750689 16 -743393 0 0 9032
0 8407177 456 770815 16 -743211 0 0 9032
0 8407214 456 790946 16 -743029 0 0 9032
0 8406876 456 811077 16 -742847 0 0 9037
0 8406563 456 831204 16 -742666 0 0 9032
0 8406509 456 851336 16 -742484 0 0 9032
0 8406177 456 871463 16 -742302 0 0 9032
0 8406029 456 891589 16 -742120 0 0 9032
0 8405998 456 911719 16 -741938 0 0 9032
0 8405625 456 931848 16 -741756 0 0 9037
0 8405372 456 951976 16 -741575 0 0 9032
0 8405123 456 972105 16 -741393 0 0 9032
0 8404840 456 992234 16 -741211 0 0 9032
0 8404864 457 12365 16 -741029 0 0 9032
0 8404624 457 32494 16 -740847 0 0 9037
0 8404403 457 52623 16 -740665 0 0 9037
0 8404415 457 72752 16 -740484 0 0 9032
0 8404241 457 92881 16 -740302 0 0 9032
0 8404141 457 113012 16 -740120 0 0 9032
0 8404136 457 133139 16 -739938 0 0 9032
0 8403964 457 153268 16 -739756 0 0 9037
0 8403881 457 173397 16 -739574 0 0 9037
0 8403872 457 193526 16 -739393 0 0 9032
0 8403786 457 213655 16 -739211 0 0 9032
0 8403750 457 233784 16 -739029 0 0 9032
0 8403727 457 253912 16 -738847 0 0 9032
0 8403709 457 274041 16 -738665 0 0 9037
0 8403703 457 294171 16 -738483 0 0 9037
0 8403728 457 314300 16 -738302 0 0 9032
0 8403770 457 334429 16 -738120 0 0 9032
0 8403795 457 354557 16 -737938 0 0 9032
0 8403906 457 374687 16 -737756 0 0 9032
0 8404041 457 394816 16 -737574 0 0 9037
0 8404090 457 414944 16 -737392 0 0 9037
0 8404299 457 435073 16 -737211 0 0 9032
0 8404453 457 455202 16 -737029 0 0 9032
0 8404458 457 475333 16 -736847 0 0 9032
0 8404697 457 495462 16 -736665 0 0 9032
0 8404854 457 515591 16 -736483 0 0 9037
0 8404907 457 535720 16 -736301 0 0 9037
0 8405123 457 555847 16 -736120 0 0 9032
0 8405116 457 575976 16 -735938 0 0 9032
0 8405299 457 596107 16 -735756 0 0 9032
0 8405606 457 616233 16 -735574 0 0 9032
0 8405668 457 636362 16 -735392 0 0 9037
0 8406005 457 656495 16 -735211 0 0 9032
0 8406315 457 676620 16 -735029 0 0 9032
0 8406252 457 696749 16 -734847 0 0 9032
0 8406523 457 716879 16 -734665 0 0 9032
0 8406734 457 737009 16 -734483 0 0 9032
0 8406748 457 757137 16 -734301 0 0 9037
0 8407136 457 777265 16 -734120 0 0 9032
0 8407399 457 797396 16 -733938 0 0 9032
0 8407545 457 817525 16 -733756 0 0 9032
0 8407773 457 837654 16 -733574 0 0 9032
0 8407835 457 857783 16 -733392 0 0 9037
0 8408030 457 877912 16 -733210 0 0 9037
0 8408368 457 898041 16 -733029 0 0 9032
0 8408503 457 918170 16 -732847 0 0 9032
0 8408758 457 938299 16 -732665 0 0 9032
0 8408977 457 958428 16 -732483 0 0 9032
0 8408979 457 978557 16 -732301 0 0 9037
0 8409219 457 998686 16 -732119 0 0 9037
0 8409382 458 18814 16 -731938 0 0 9032
0 8409438 458 38944 16 -731756 0 0 9032
0 8409627 458 59073 16 -731574 0 0 9032
0 8409727 458 79201 16 -731392 0 0 9032
0 8409731 458 99331 16 -731210 0 0 9037
0 8409807 458 119460 16 -731028 0 0 9037
0 8409850 458 139589 16 -730847 0 0 9032
0 8409888 458 159717 16 -730665 0 0 9032
0 8409918 458 179846 16 -730483 0 0 9032
0 8409916 458 199975 16 -730301 0 0 9032
0 8409898 458 220104 16 -730119 0 0 9037
0 8409857 458 240233 16 -729937 0 0 9037
0 8409869 458 260362 16 -729756 0 0 9032
0 8409806 458 280491 16 -729574 0 0 9032
0 8409695 458 300622 16 -729392 0 0 9032
0 8409695 458 320751 16 -729210 0 0 9032
0 8409558 458 340880 16 -729028 0 0 9037
0 8409414 458 361009 16 -728846 0 0 9037
0 8409382 458 381138 16 -728665 0 0 9032
0 8409138 458 401268 16 -728483 0 0 9032
0 8408958 458 421395 16 -728301 0 0 9032
0 8408834 458 441524 16 -728119 0 0 9032
0 8408613 458 461656 16 -727937 0 0 9037
0 8408475 458 481783 16 -727756 0 0 9032
0 8408233 458 501912 16 -727574 0 0 9032
0 8407877 458 522040 16 -727392 0 0 9032
0 8407875 458 542169 16 -727210 0 0 9032
0 8407581 458 562297 16 -727028 0 0 9032
0 8407221 458 582426 16 -726846 0 0 9037
0 8407227 458 602555 16 -726665 0 0 9032
0 8406932 458 622684 16 -726483 0 0 9032
0 8406679 458 642813 16 -726301 0 0 9032
0 8406694 458 662942 16 -726119 0 0 9032
0 8406271 458 683071 16 -725937 0 0 9037
0 8406090 458 703200 16 -725755 0 0 9037
0 8406047 458 723329 16 -725574 0 0 9032
0 8405677 458 743458 16 -725392 0 0 9032
0 8405482 458 763587 16 -725210 0 0 9032
0 8405270 458 783715 16 -725028 0 0 9032
0 8404939 458 803844 16 -724846 0 0 9037
0 8404848 458 823974 16 -724664 0 0 9037
0 8404609 458 844102 16 -724483 0 0 9032
0 8404414 458 864233 16 -724301 0 0 9032
0 8404457 458 884363 16 -724119 0 0 9032
0 8404186 458 904492 16 -723937 0 0 9032
0 8403999 458 924619 16 -723755 0 0 9037
0 8403965 458 944748 16 -723573 0 0 9037
